OrderID,OrderDate,Region,City,RepID,ProductID,Channel,CustomerSegment,Units,UnitPrice,DiscountPct,ShipDays,Returned
ORD-100044,2024-02-18,North,Chandigarh,R214,P1018,Partner,Corporate,1,14016.63,0.1,9.0,No
ORD-104408,2024-04-20,South,Bengaluru,R207,P1033,Online,Consumer,6,842.01,0.1,11.0,No
ORD-104117,2024-08-03,North,Chandigarh,R210,P1005,Online,SMB,3,28440.09,0.0,7.0,No
ORD-100386,2024-03-21,West,Mumbai,R205,P1037,Partner,SMB,2,923.1,0.0,5.0,No
ORD-103600,2024-06-20,North,Chandigarh,R210,P1021,Online,Corporate,1,16872.48,0.1,4.0,No
ORD-104095,2025-11-27,East,Patna,R212,P1040,Online,SMB,8,858.24,0.0,5.0,No
ORD-104284,2025-03-04,South,Hyderabad,R215,P1017,Partner,SMB,4,12359.95,0.0,11.0,No
ORD-103849,2025-03-29,East,Kolkata,R208,P1020,Partner,Corporate,3,11794.35,0.15,8.0,No
ORD-103772,2024-03-30,South,Bengaluru,R219,P1029,Online,Consumer,3,15653.63,0.0,2.0,No
ORD-105466,2025-03-09,North,Delhi,R202,P1034,Online,SMB,5,713.41,0.0,8.0,No
ORD-102257,2024-07-17,South,Chennai,R215,P1019,Partner,Corporate,6,9461.71,0.1,10.0,No
ORD-105290,2024-12-19,East,Patna,R212,P1045,Partner,SMB,5,458.85,0.0,9.0,No
ORD-100004,2025-12-08,West,Mumbai,R205,P1024,Online,Consumer,9,13177.14,0.0,11.0,No
ORD-103427,2024-11-01,North,Lucknow,R218,P1055,Partner,Corporate,4,13583.63,0.0,5.0,No
ORD-104152,2025-07-10,North,Chandigarh,R218,P1051,Online,Corporate,5,34494.27,0.2,3.0,No
ORD-100580,2024-01-17,North,Jaipur,R202,P1055,Retail,Corporate,6,13876.58,0.0,7.0,No
ORD-100268,2025-10-25,North,Chandigarh,R210,P1038,Retail,SMB,4,330.58,0.0,11.0,No
ORD-101135,2025-01-23,West,Ahmedabad,R209,P1006,Retail,SMB,4,50937.31,0.0,2.0,Yes
ORD-105490,2025-08-13,East,Kolkata,R216,P1047,Online,Consumer,2,19907.9,0.1,3.0,No
ORD-102282,2024-07-30,South,Kochi,R211,P1052,Retail,SMB,5,19442.0,0.1,4.0,No
ORD-101655,2024-07-22,South,Kochi,R219,P1030,Online,Consumer,2,8185.13,0.05,7.0,No
ORD-101783,2024-06-20,North,Lucknow,R202,P1016,Retail,Consumer,2,24414.97,0.0,10.0,No
ORD-103692,2024-09-05,South,Kochi,R207,P1049,Retail,Consumer,2,15087.87,0.0,8.0,No
ORD-104511,2025-08-13,South,Kochi,R211,P1034,Partner,Consumer,5,715.37,0.0,9.0,No
ORD-102116,2024-02-21,North,Jaipur,R214,P1051,Online,Consumer,2,33784.58,0.0,4.0,No
ORD-101540,2024-03-07,West,Ahmedabad,R217,P1054,Retail,Consumer,2,18202.6,0.15,10.0,No
ORD-105592,2025-10-27,North,Delhi,R210,P1040,Online,Consumer,4,856.91,0.0,3.0,No
ORD-105774,2024-08-03,West,Surat,R213,P1013,Online,Corporate,5,57312.65,0.0,2.0,No
ORD-100714,2025-12-05,West,Surat,R209,P1032,Retail,SMB,2,845.76,0.1,8.0,No
ORD-104322,2024-10-17,East,Bhubaneswar,R216,P1033,Online,Consumer,4,842.87,0.0,11.0,No
ORD-101513,2024-01-07,South,Bengaluru,R203,P1035,Online,Corporate,2,321.75,0.0,8.0,No
ORD-105803,2024-08-08,East,Patna,R204,P1042,Online,SMB,3,841.81,0.05,2.0,No
ORD-102539,2025-07-18,West,Pune,R209,P1042,Retail,Corporate,4,831.24,0.1,4.0,No
ORD-102388,2025-02-02,North,Delhi,R214,P1044,Online,Consumer,4,870.74,0.2,2.0,No
ORD-103016,2024-03-15,South,Bengaluru,R219,P1013,Partner,Consumer,4,58836.66,0.0,7.0,No
ORD-105641,2025-09-26,South,Chennai,R219,P1055,Retail,SMB,3,13804.38,0.0,2.0,No
ORD-104197,2025-07-13,South,Hyderabad,R211,P1049,Partner,SMB,2,15063.47,0.0,6.0,No
ORD-100662,2025-03-25,North,Jaipur,R214,P1032,Retail,SMB,4,863.71,0.1,6.0,No
ORD-103808,2024-01-30,South,Kochi,R215,P1036,Partner,SMB,1,472.62,0.1,4.0,No
ORD-101073,2024-06-08,South,Kochi,R215,P1010,Retail,Corporate,4,72318.04,0.05,11.0,No
ORD-104545,2025-10-11,South,Kochi,R211,P1016,Online,SMB,5,25304.16,0.1,5.0,No
ORD-105051,2024-12-30,East,Bhubaneswar,R200,P1003,Partner,Consumer,5,32829.86,0.0,8.0,No
ORD-104989,2025-04-11,West,Surat,R209,P1016,Online,Consumer,2,25103.04,0.0,10.0,Yes
ORD-104460,2024-09-02,East,Patna,R216,P1005,Online,Consumer,5,29494.42,0.1,1.0,No
ORD-102090,2025-09-10,East,Patna,R208,P1036,Retail,Consumer,4,484.4,0.1,6.0,No
ORD-105811,2024-08-26,East,Guwahati,R200,P1002,Retail,SMB,4,77503.19,0.0,8.0,No
ORD-101081,2025-12-14,East,Patna,R204,P1014,Partner,Consumer,7,40293.79,0.1,1.0,No
ORD-103971,2024-08-18,West,Pune,R201,P1006,Online,Corporate,2,50641.01,0.15,3.0,No
ORD-104560,2025-01-12,East,Kolkata,R212,P1034,Partner,Corporate,1,692.93,0.0,5.0,No
ORD-102851,2025-09-01,North,Lucknow,R202,P1041,Partner,SMB,3,834.96,0.0,3.0,No
ORD-102471,2025-11-11,West,Mumbai,R205,P1011,Retail,Corporate,6,62836.06,0.15,6.0,No
ORD-104089,2024-09-19,West,Pune,R209,P1037,Partner,SMB,6,903.94,0.0,8.0,No
ORD-101352,2024-10-28,North,Delhi,R206,P1033,Retail,Consumer,4,871.0,0.0,8.0,No
ORD-103969,2025-04-24,North,Lucknow,R218,P1007,Partner,Corporate,2,65523.08,0.0,5.0,No
ORD-104294,2024-08-28,West,Ahmedabad,R201,P1005,Online,SMB,5,28256.37,0.1,2.0,No
ORD-100416,2024-03-07,North,Chandigarh,R214,P1027,Partner,SMB,1,23683.02,0.0,3.0,No
ORD-102331,2025-06-12,West,Mumbai,R217,P1008,Partner,Consumer,3,41057.71,0.1,2.0,No
ORD-104929,2025-07-26,West,Surat,R213,P1034,Retail,Consumer,2,714.93,0.0,1.0,No
ORD-100308,2024-03-05,North,Lucknow,R210,P1025,Partner,Corporate,3,17129.78,0.1,8.0,Yes
ORD-101304,2025-12-19,West,Surat,R213,P1031,Online,Corporate,12,827.13,0.15,6.0,No
ORD-105843,2025-09-04,South,Chennai,R215,P1055,Partner,Corporate,4,14052.87,0.0,11.0,No
ORD-100792,2024-12-04,South,Chennai,R211,P1024,Online,SMB,3,12836.04,0.15,6.0,No
ORD-101758,2024-03-18,West,Ahmedabad,R217,P1014,Partner,Corporate,3,39975.76,0.0,9.0,No
ORD-100222,2025-07-08,North,Delhi,R206,P1036,Retail,Consumer,1,470.98,0.0,2.0,No
ORD-102692,2024-04-05,South,Kochi,R203,P1034,Partner,Consumer,4,722.42,0.0,3.0,No
ORD-104685,2024-11-14,South,Kochi,R207,P1038,Retail,SMB,1,330.58,0.0,6.0,No
ORD-100368,2024-08-16,North,Lucknow,R218,P1053,Retail,Corporate,5,30813.27,0.0,7.0,No
ORD-101764,2024-01-26,East,Bhubaneswar,R216,P1035,Partner,SMB,2,336.8,0.0,8.0,Yes
ORD-100623,2024-01-31,East,Kolkata,R212,P1007,Partner,Corporate,2,68004.08,0.1,2.0,No
ORD-100233,2024-11-24,South,Kochi,R215,P1010,Retail,SMB,1,72239.41,0.15,7.0,Yes
ORD-103573,2025-02-10,North,Delhi,R218,P1035,Partner,Corporate,1,339.77,0.0,6.0,No
ORD-103052,2025-12-30,South,Bengaluru,R215,P1054,Retail,Consumer,3,18618.32,0.0,3.0,No
ORD-100554,2025-11-06,South,Kochi,R211,P1009,Partner,Corporate,5,43870.49,0.05,7.0,No
ORD-102320,2024-09-26,North,Jaipur,R210,P1004,Partner,Corporate,1,74296.81,0.1,3.0,No
ORD-103190,2025-12-10,East,Kolkata,R200,P1030,Online,Corporate,5,8122.15,0.15,2.0,No
ORD-104190,2025-09-06,South,Chennai,R215,P1016,Partner,Consumer,1,24423.52,0.0,9.0,No
ORD-105637,2025-11-24,East,Patna,R200,P1019,Online,Corporate,7,9663.45,0.0,6.0,No
ORD-105079,2025-10-04,West,Mumbai,R209,P1019,Retail,Corporate,4,9167.98,0.0,2.0,No
ORD-101669,2025-05-05,South,Kochi,R211,P1050,Online,SMB,3,14892.42,0.0,9.0,No
ORD-101070,2025-11-14,South,Kochi,R203,P1005,Retail,Consumer,4,28104.23,0.0,5.0,No
ORD-104558,2024-12-21,West,Mumbai,R217,P1023,Retail,Consumer,8,25918.79,0.2,8.0,No
ORD-104268,2025-08-22,West,Mumbai,R213,P1024,Retail,Corporate,5,13081.85,0.0,5.0,No
ORD-105081,2025-11-19,West,Ahmedabad,R217,P1026,Partner,SMB,4,8707.87,0.0,2.0,No
ORD-104774,2025-07-15,North,Lucknow,R206,P1055,Partner,Corporate,5,13733.24,0.2,6.0,Yes
ORD-101483,2025-07-16,West,Ahmedabad,R217,P1053,Online,SMB,3,30329.65,0.0,10.0,No
ORD-103740,2024-08-18,North,Jaipur,R218,P1035,Online,SMB,5,326.55,0.0,3.0,No
ORD-104288,2025-08-13,East,Bhubaneswar,R212,P1050,Partner,Corporate,3,14837.14,0.0,10.0,No
ORD-100438,2025-02-28,East,Patna,R216,P1007,Online,Consumer,2,64892.42,0.2,11.0,No
ORD-105173,2025-10-28,West,Surat,R201,P1010,Retail,SMB,3,74340.82,0.1,8.0,No
ORD-100116,2024-06-26,North,Jaipur,R210,P1031,Retail,SMB,6,876.51,0.05,6.0,No
ORD-103587,2024-03-05,North,Chandigarh,R214,P1030,Partner,Consumer,3,8323.42,0.1,10.0,No
ORD-101751,2025-10-08,South,Chennai,R219,P1014,Partner,Consumer,6,38585.07,0.0,6.0,No
ORD-100871,2025-10-19,South,Chennai,R211,P1009,Online,Corporate,6,45226.55,0.0,9.0,No
ORD-103865,2024-07-19,East,Patna,R208,P1055,Retail,Corporate,1,13634.64,0.0,4.0,No
ORD-104704,2024-01-30,West,Mumbai,R213,P1044,Online,Corporate,1,870.73,0.1,8.0,No
ORD-100385,2024-12-11,North,Chandigarh,R210,P1003,Retail,Consumer,4,33547.96,0.1,4.0,No
ORD-101453,2024-12-29,NORTH,Jaipur,R210,P1015,Partner,Corporate,6,33157.34,0.2,4.0,No
ORD-101753,2025-06-17,West,Mumbai,R209,P1047,Retail,Consumer,2,18895.67,0.1,3.0,No
ORD-102573,2024-11-14,South,Bengaluru,R207,P1005,Retail,Consumer,3,28908.82,0.2,9.0,No
ORD-101907,2025-11-23,North,Lucknow,R210,P1012,Partner,Consumer,6,92455.09,0.0,6.0,No
ORD-103426,2025-02-11,North,Chandigarh,R218,P1015,Online,Corporate,4,33141.72,0.2,2.0,No
ORD-102873,2025-06-03,South,Hyderabad,R207,P1016,Retail,SMB,2,24656.17,0.0,8.0,No
ORD-100636,2024-02-15,South,Kochi,R211,P1049,Retail,Corporate,1,15549.96,0.0,2.0,No
ORD-104982,2024-10-17,East,Guwahati,R200,P1026,Online,Corporate,3,8682.35,0.15,3.0,No
ORD-100758,2025-11-17,South,Hyderabad,R203,P1047,Partner,SMB,4,18842.08,0.0,3.0,No
ORD-103185,2025-07-03,West,Pune,R205,P1048,Retail,SMB,4,17989.04,0.05,5.0,No
ORD-101734,2024-12-14,South,Chennai,R215,P1018,Retail,Consumer,3,14115.55,0.0,10.0,No
ORD-103712,2025-08-03,South,Chennai,R211,P1051,Online,SMB,3,35185.7,0.0,7.0,No
ORD-102615,2025-07-13,West,Pune,R205,P1042,Partner,SMB,4,871.26,0.1,1.0,No
ORD-104050,2024-01-25,East,Patna,R204,P1001,Retail,Consumer,2,64523.29,0.0,7.0,No
ORD-105438,2024-08-02,East,Guwahati,R208,P1027,Online,Corporate,8,23685.73,0.0,3.0,No
ORD-101897,2025-01-25,North,Delhi,R202,P1045,Partner,Consumer,2,460.66,0.0,2.0,No
ORD-100331,2025-05-17,South,Kochi,R203,P1019,Online,Consumer,1,9619.73,0.0,2.0,No
ORD-104544,2024-12-30,West,Pune,R209,P1050,Online,SMB,5,14875.9,0.0,7.0,No
ORD-102256,2024-01-28,North,Jaipur,R206,P1007,Retail,Consumer,2,66721.51,0.05,5.0,No
ORD-104040,2024-04-26,East,Patna,R200,P1007,Retail,Consumer,3,65364.29,0.0,3.0,No
ORD-100473,2024-09-10,West,Ahmedabad,R217,P1039,Partner,Corporate,3,577.27,0.0,6.0,No
ORD-103295,2025-09-19,North,Lucknow,R202,P1053,Partner,Corporate,3,31980.55,0.0,10.0,No
ORD-102823,2025-12-05,South,Chennai,R219,P1032,Retail,Corporate,6,838.54,0.0,7.0,No
ORD-102682,2025-09-29,East,Guwahati,R204,P1005,Online,Corporate,5,28631.04,0.05,1.0,Yes
ORD-105924,2024-01-05,West,Pune,R201,P1039,Retail,Consumer,5,575.83,0.1,3.0,No
ORD-105672,2025-12-14,North,Jaipur,R206,P1054,Partner,Corporate,7,18627.33,0.1,5.0,No
ORD-102353,2025-09-02,East,Patna,R212,P1024,Retail,SMB,3,12690.07,0.0,6.0,No
ORD-100343,2024-12-02,West,Surat,R217,P1028,Retail,Corporate,3,22330.44,0.0,7.0,No
ORD-102579,2025-02-15,West,Ahmedabad,R201,P1014,Partner,SMB,3,39113.64,0.0,4.0,No
ORD-104973,2024-07-15,West,Ahmedabad,R217,P1037,Retail,Corporate,5,904.95,0.0,5.0,No
ORD-100745,2025-10-10,West,Pune,R213,P1033,Retail,SMB,4,851.73,0.0,7.0,No
ORD-101768,2025-10-02,West,Pune,R201,P1045,Retail,Consumer,4,440.31,0.1,4.0,No
ORD-100718,2024-02-19,East,Kolkata,R216,P1026,Retail,Consumer,2,8698.34,0.0,3.0,No
ORD-104820,2025-11-04,North,Lucknow,R210,P1029,Retail,Consumer,5,16425.42,0.0,9.0,No
ORD-105650,2025-10-10,North,Lucknow,R210,P1028,Partner,Corporate,2,23038.88,0.0,6.0,No
ORD-105329,2025-05-30,North,Delhi,R202,P1029,Online,Consumer,2,15865.02,0.0,6.0,No
ORD-103977,2024-02-22,East,Guwahati,R200,P1006,Online,SMB,1,51213.16,0.0,2.0,No
ORD-104949,2025-07-19,South,Chennai,R207,P1013,Online,Corporate,1,58062.4,0.05,2.0,No
ORD-102304,2024-11-22,North,Jaipur,R202,P1021,Online,SMB,4,17003.37,0.1,9.0,No
ORD-102997,2024-01-11,West,Mumbai,R201,P1018,Retail,Corporate,4,13765.25,0.0,11.0,No
ORD-105496,2024-01-12,West,Ahmedabad,R209,P1016,Partner,SMB,5,24631.0,0.0,9.0,No
ORD-101117,2024-01-05,East,Bhubaneswar,R204,P1054,Partner,Corporate,2,19037.22,0.1,4.0,No
ORD-105847,2024-09-26,West,Surat,R209,P1046,Partner,Corporate,3,13935.96,0.05,8.0,Yes
ORD-102133,2025-03-24,North,Delhi,R210,P1015,Partner,SMB,4,32661.54,0.0,11.0,No
ORD-100141,2024-02-25,East,Bhubaneswar,R204,P1054,Retail,Consumer,3,18424.94,0.15,11.0,No
ORD-105542,2025-11-24,South,Kochi,R207,P1050,Online,Corporate,6,14990.59,0.05,3.0,No
ORD-100795,2025-10-07,South,Bengaluru,R207,P1007,Online,Consumer,6,65516.73,0.0,7.0,No
ORD-101404,2025-02-03,East,Patna,R204,P1030,Retail,Consumer,5,8231.25,0.1,1.0,No
ORD-102076,2025-04-17,North,Delhi,R210,P1039,Partner,Consumer,2,609.03,0.0,10.0,No
ORD-105361,2025-08-10,North,Delhi,R206,P1011,Partner,SMB,3,62952.53,0.1,6.0,No
ORD-101448,2025-05-20,North,Delhi,R210,P1052,Retail,Consumer,2,18517.74,0.05,3.0,No
ORD-103832,2024-05-04,South,Chennai,R219,P1048,Online,Consumer,5,18083.02,0.05,1.0,No
ORD-101064,2024-06-27,South,Bengaluru,R215,P1007,Retail,SMB,5,64928.42,0.0,4.0,No
ORD-101850,2024-05-28,South,Kochi,R203,P1036,Partner,SMB,1,474.13,0.1,4.0,No
ORD-102661,2024-07-02,West,Surat,R201,P1030,Partner,Corporate,2,7914.81,0.05,4.0,No
ORD-104441,2025-03-03,East,Kolkata,R204,P1015,Partner,Consumer,3,33328.76,0.0,8.0,Yes
ORD-105925,2024-01-22,West,Pune,R205,P1030,Online,SMB,1,7922.38,0.0,2.0,No
ORD-102398,2025-12-17,South,Chennai,R211,P1002,Retail,Consumer,8,75576.1,0.05,1.0,No
ORD-101331,2024-10-30,South,Kochi,R211,P1024,Partner,Corporate,3,12607.55,0.1,3.0,No
ORD-105356,2024-11-08,South,Bengaluru,R215,P1053,Online,SMB,3,31534.44,0.0,1.0,Yes
ORD-105862,2024-08-17,South,Kochi,R203,P1004,Online,SMB,1,72034.58,0.0,1.0,No
ORD-105295,2025-04-10,South,Kochi,R203,P1003,Retail,Corporate,4,32536.3,0.2,1.0,No
ORD-101377,2025-12-21,West,Ahmedabad,R213,P1041,Retail,SMB,5,836.6,0.05,8.0,No
ORD-104426,2025-02-22,South,Hyderabad,R219,P1051,Retail,Corporate,2,35114.41,0.0,5.0,No
ORD-100366,2025-08-14,West,Ahmedabad,R201,P1006,Online,Consumer,2,51534.82,0.0,4.0,No
ORD-100784,2024-10-11,South,Bengaluru,R211,P1012,Retail,Corporate,5,88861.53,0.0,11.0,No
ORD-103684,2024-02-25,North,Jaipur,R206,P1031,Online,Consumer,3,829.18,0.0,9.0,No
ORD-102362,2024-11-23,North,Lucknow,R218,P1006,Online,Corporate,3,50958.3,0.05,3.0,No
ORD-104683,2024-10-07,East,Bhubaneswar,R216,P1047,Retail,Corporate,4,19737.68,0.15,7.0,No
ORD-103162,2024-08-05,East,Patna,R216,P1026,Retail,Corporate,3,8787.92,0.0,3.0,No
ORD-104313,2024-12-15,West,Mumbai,R217,P1023,Online,Consumer,4,24602.84,0.0,1.0,Yes
ORD-105459,2024-08-28,West,Mumbai,R201,P1047,Partner,Corporate,4,19731.5,0.0,10.0,Yes
ORD-103813,2024-08-03,North,Jaipur,R206,P1038,Retail,Consumer,2,335.51,0.0,1.0,No
ORD-104921,2024-06-03,East,Bhubaneswar,R200,P1042,Partner,SMB,3,842.07,0.1,2.0,No
ORD-102903,2024-08-22, South,Kochi,R207,P1050,Retail,Consumer,2,15062.24,0.0,10.0,No
ORD-102228,2024-02-05,East,Guwahati,R216,P1032,Retail,SMB,7,864.4,0.15,3.0,No
ORD-105928,2025-01-09,South,Kochi,R219,P1038,Partner,Corporate,3,323.98,0.0,9.0,No
ORD-101625,2024-10-13,North,Jaipur,R218,P1053,Partner,SMB,8,31741.47,0.0,7.0,No
ORD-101933,2025-11-30,West,Ahmedabad,R205,P1021,Online,Consumer,7,17348.7,0.0,6.0,No
ORD-101684,2024-03-22, East,Bhubaneswar,R212,P1009,Online,SMB,1,43575.95,0.0,,No
ORD-104706,2025-05-15,South,Chennai,R207,P1036,Online,Corporate,3,477.24,0.0,1.0,No
ORD-105797,2025-01-18,East,Bhubaneswar,R208,P1016,Partner,Consumer,1,24417.48,0.0,3.0,No
ORD-100905,2025-09-09,South,Kochi,R219,P1015,Online,Consumer,2,33782.1,0.05,1.0,No
ORD-100712,2025-02-17,East,Patna,R200,P1009,Online,Consumer,1,43652.64,0.0,6.0,No
ORD-104140,2024-08-02,North,Lucknow,R202,P1002,Retail,SMB,5,78974.25,0.0,3.0,No
ORD-102355,2025-03-18,West,Surat,R201,P1005,Retail,Corporate,3,29274.14,0.0,4.0,No
ORD-100988,2025-03-08,East,Patna,R204,P1025,Partner,SMB,3,16696.96,0.15,6.0,No
ORD-104356,2024-01-12,East,Patna,R216,P1012,Online,SMB,1,91735.41,0.05,6.0,No
ORD-102273,2024-09-04,North,Chandigarh,R218,P1050,Partner,Corporate,1,14953.06,0.0,9.0,Yes
ORD-101179,2025-08-27,East,Patna,R212,P1037,Online,Consumer,4,895.08,0.0,8.0,No
ORD-102472,2024-06-06,West,Ahmedabad,R217,P1022,Partner,SMB,1,18478.48,0.0,10.0,No
ORD-104608,2024-06-24,South,Chennai,R207,P1034,Retail,Consumer,5,709.12,0.0,9.0,No
ORD-104135,2025-07-22,North,Lucknow,R206,P1024,Retail,Consumer,3,13319.08,0.05,9.0,No
ORD-105098,2024-09-17,West,Mumbai,R209,P1004,Online,Consumer,6,74442.62,0.15,10.0,No
ORD-104199,2025-10-22,South,Kochi,R219,P1039,Retail,Corporate,8,577.45,0.0,1.0,No
ORD-100407,2025-01-12,South,Chennai,R207,P1019,Retail,Consumer,5,9648.04,0.0,,No
ORD-102666,2024-03-30,South,Kochi,R215,P1049,Online,Consumer,3,15595.55,0.0,7.0,No
ORD-101447,2024-12-17,North,Delhi,R218,P1012,Retail,Consumer,6,89768.61,0.0,3.0,No
ORD-100126,2024-07-29,East,Patna,R212,P1015,Online,Consumer,5,32860.03,0.0,5.0,No
ORD-105367,2024-06-29,West,Mumbai,R217,P1015,Online,SMB,3,33034.66,0.05,10.0,No
ORD-105390,2024-05-25,South,Chennai,R207,P1027,Online,Consumer,3,22717.97,0.0,4.0,No
ORD-101236,2025-04-11,North,Jaipur,R202,P1028,Retail,SMB,1,21969.49,0.0,9.0,No
ORD-104860,2025-04-29,South,Chennai,R215,P1016,Partner,Corporate,1,24487.6,0.0,4.0,No
ORD-100181,2025-03-15,North,Delhi,R210,P1042,Retail,Corporate,6,863.04,0.05,2.0,No
ORD-100687,2024-11-21,South,Bengaluru,R219,P1009,Online,Consumer,9,45274.44,0.0,10.0,No
ORD-101666,2024-10-01,East,Bhubaneswar,R204,P1054,Retail,SMB,10,18491.06,0.0,7.0,No
ORD-103382,2025-08-23,South,Bengaluru,R203,P1004,Online,SMB,3,75467.22,0.1,3.0,No
ORD-100219,2024-10-30,North,Chandigarh,R206,P1004,Retail,Corporate,7,74105.41,0.2,6.0,No
ORD-104983,2025-04-22,South,Kochi,R215,P1027,Online,Consumer,2,23127.18,0.05,6.0,No
ORD-105214,2024-05-17,North,Jaipur,R210,P1040,Online,Corporate,3,882.23,0.05,2.0,No
ORD-100929,2025-01-13,East,Bhubaneswar,R216,P1014,Partner,Corporate,3,39802.21,0.0,11.0,No
ORD-105484,2024-06-15,East,Guwahati,R212,P1007,Partner,SMB,5,68118.85,0.0,1.0,No
ORD-100115,2024-06-12,West,Pune,R209,P1049,Retail,Corporate,1,14923.22,0.1,8.0,No
ORD-104283,2025-11-18,West,Surat,R217,P1013,Partner,Corporate,9,59695.01,0.0,3.0,No
ORD-102217,2024-02-10,North,Chandigarh,R210,P1026,Retail,Consumer,1,8350.07,0.0,6.0,No
ORD-101812,2024-07-12,South,Hyderabad,R211,P1041,Retail,SMB,4,832.64,0.0,1.0,No
ORD-100420,2025-06-06,West,Ahmedabad,R217,P1041,Online,Corporate,9,826.62,0.05,10.0,No
ORD-100101,2024-02-11,North,Delhi,R218,P1019,Online,Consumer,4,9351.64,0.15,9.0,No
ORD-102197,2025-05-13,East,Bhubaneswar,R208,P1050,Online,Corporate,2,14795.02,0.15,3.0,No
ORD-101657,2025-11-25,West,Surat,R213,P1024,Retail,Consumer,5,12673.34,0.0,5.0,No
ORD-105933,2024-03-15,South,Chennai,R211,P1004,Retail,SMB,2,72708.52,0.05,6.0,No
ORD-103669,2024-11-13,North,Delhi,R210,P1002,Online,Consumer,8,78370.36,0.15,2.0,No
ORD-104579,2024-10-09,North,Chandigarh,R214,P1021,Online,Consumer,5,17576.53,0.0,3.0,No
ORD-105296,2024-01-05,East,Kolkata,R200,P1007,Retail,Consumer,4,67882.09,0.2,2.0,No
ORD-101988,2024-04-14,East,Guwahati,R216,P1052,Retail,SMB,2,19504.73,0.0,10.0,No
ORD-105306,2025-05-30,West,Mumbai,R217,P1053,Partner,Corporate,3,31782.05,0.2,1.0,No
ORD-102064,2025-05-25,West,Ahmedabad,R213,P1028,Online,Corporate,2,21897.59,0.1,3.0,No
ORD-102723,2025-11-26,North,Lucknow,R214,P1032,Online,SMB,4,852.84,0.0,4.0,No
ORD-100217,2025-01-15,South,Kochi,R211,P1052,Retail,Consumer,3,18781.41,0.1,9.0,No
ORD-104575,2025-12-18,South,Bengaluru,R211,P1051,Online,Corporate,1,34115.84,0.0,8.0,No
ORD-103019,2024-03-27,West,Mumbai,R217,P1032,Partner,Corporate,2,877.1,0.15,2.0,No
ORD-104889,2024-08-04,West,Ahmedabad,R217,P1011,Partner,Corporate,5,62147.96,0.2,1.0,No
ORD-102523,2024-04-03, East,Kolkata,R204,P1023,Partner,SMB,4,24853.5,0.2,6.0,Yes
ORD-101991,2025-08-13,East,Bhubaneswar,R204,P1015,Retail,Consumer,5,32858.91,0.05,5.0,No
ORD-104425,2025-12-12,West,Pune,R217,P1005,Partner,Corporate,4,29138.65,0.0,,Yes
ORD-105685,2025-06-16,East,Guwahati,R204,P1009,Online,SMB,4,43971.97,0.15,9.0,No
ORD-103144,2024-07-12,North,Chandigarh,R218,P1035,Partner,Consumer,2,335.1,0.0,,No
ORD-100311,2025-06-01,North,Delhi,R210,P1046,Online,Corporate,6,14492.54,0.05,1.0,No
ORD-103821,2024-07-23,East,Bhubaneswar,R204,P1035,Partner,Corporate,3,328.98,0.0,5.0,No
ORD-104686,2025-07-23,South,Hyderabad,R215,P1023,Retail,SMB,1,25039.94,0.05,3.0,No
ORD-103794,2024-06-12,East,Guwahati,R204,P1004,Online,SMB,2,72225.36,0.0,4.0,No
ORD-105750,2025-12-01,West,Pune,R217,P1052,Partner,Consumer,6,19485.09,0.0,6.0,No
ORD-105337,2024-03-21,West,Surat,R205,P1027,Online,Consumer,2,23223.48,0.0,2.0,No
ORD-104643,2024-03-25,East,Patna,R212,P1047,Retail,SMB,5,19047.29,0.15,5.0,No
ORD-102403,2024-11-07,East,Patna,R208,P1037,Retail,SMB,8,927.5,0.0,11.0,No
ORD-102414,2025-03-13,North,Jaipur,R218,P1031,Retail,SMB,4,850.59,0.2,9.0,No
ORD-100684,2025-04-16,South,Chennai,R219,P1027,Partner,SMB,5,23494.38,0.0,,No
ORD-100724,2025-03-20,West,Ahmedabad,R205,P1007,Online,Consumer,3,65813.86,0.0,7.0,No
ORD-103169,2024-08-05,South,Chennai,R203,P1013,Online,Corporate,1,58408.4,0.05,5.0,No
ORD-105598,2024-04-23,West,Mumbai,R205,P1008,Online,SMB,2,41848.22,0.0,5.0,No
ORD-103909,2024-07-31,West,Surat,R201,P1005,Retail,Consumer,3,29189.11,0.0,3.0,No
ORD-101289,2024-09-02,West,Pune,R217,P1032,Retail,SMB,5,869.17,0.0,6.0,No
ORD-104023,2025-09-18,North,Chandigarh,R210,P1029,Online,Corporate,2,15874.49,0.0,1.0,No
ORD-100440,2025-01-08,East,Kolkata,R208,P1015,Retail,Corporate,5,33030.14,0.0,2.0,No
ORD-102902,2025-07-26,East,Patna,R216,P1002,Partner,SMB,3,78128.06,0.05,3.0,Yes
ORD-101385,2025-08-12,NORTH,Chandigarh,R218,P1037,Retail,Corporate,3,919.1,0.0,11.0,Yes
ORD-103301,2024-10-26,West,Pune,R209,P1014,Partner,SMB,7,39530.81,0.0,4.0,No
ORD-101123,2024-02-09,South,Kochi,R219,P1042,Partner,Corporate,1,866.19,0.0,6.0,Yes
ORD-100255,2025-10-18,East,Guwahati,R212,P1003,Retail,SMB,7,32701.51,0.0,1.0,No
ORD-103904,2025-05-29,South,Bengaluru,R207,P1023,Retail,Corporate,2,25130.69,0.0,2.0,Yes
ORD-101287,2024-08-16,North,Chandigarh,R210,P1011,Online,Consumer,3,62788.61,0.15,3.0,No
